Date,Weight,Link,Round,Time
"January 21, 2023",Welterweight,http://ufcstats.com/fight-details/f09c3d8a26806761,3,5:00
"January 21, 2023",Women's Featherweight,http://ufcstats.com/fight-details/fcf385ae75191b57,3,5:00
"January 21, 2023",Bantamweight,http://ufcstats.com/fight-details/1d35e4c0941d1397,2,2:18
"January 14, 2023",Light Heavyweight,http://ufcstats.com/fight-details/868c83e734dbbceb,5,5:00
"January 14, 2023",Featherweight,http://ufcstats.com/fight-details/c88a7dbe7717d2da,2,4:13
"January 14, 2023",Middleweight,http://ufcstats.com/fight-details/d4420be78065de03,2,3:19
"January 14, 2023",Women's Bantamweight,http://ufcstats.com/fight-details/622cc4ef46913020,3,5:00
"January 14, 2023",Bantamweight,http://ufcstats.com/fight-details/a4c7d59d340794c0,1,4:40
"January 14, 2023",Bantamweight,http://ufcstats.com/fight-details/5a2fa552e70958d4,3,5:00
"January 14, 2023",Middleweight,http://ufcstats.com/fight-details/5305049e4215d263,2,0:28
"January 14, 2023",Lightweight,http://ufcstats.com/fight-details/76b6058cddda9238,3,5:00
"January 14, 2023",Flyweight,http://ufcstats.com/fight-details/c9144a294c73b06f,1,3:16
"January 14, 2023",Featherweight,http://ufcstats.com/fight-details/9f09e77e46f15766,3,5:00
"January 14, 2023",Flyweight,http://ufcstats.com/fight-details/b6723b9c6ff4d594,1,4:33
"December 17, 2022",Middleweight,http://ufcstats.com/fight-details/4ea48bf2407b405d,5,5:00
"December 17, 2022",Lightweight,http://ufcstats.com/fight-details/ce7744d45a698aa6,3,5:00
"December 17, 2022",Flyweight,http://ufcstats.com/fight-details/d95eeba3de7ecac5,3,2:13
"December 17, 2022",Featherweight,http://ufcstats.com/fight-details/9c1a2ac64c98d2f6,1,3:04
"December 17, 2022",Lightweight,http://ufcstats.com/fight-details/c335f44e4f3515ea,2,2:45
"December 17, 2022",Middleweight,http://ufcstats.com/fight-details/e0444752d18fda7f,1,3:16
"December 17, 2022",Women's Strawweight,http://ufcstats.com/fight-details/c960184a583f1861,3,5:00
"December 17, 2022",Welterweight,http://ufcstats.com/fight-details/5f4e944ff1bdcd9c,3,5:00
"December 17, 2022",Bantamweight,http://ufcstats.com/fight-details/ed6203e849a2bf28,2,3:50
"December 17, 2022",Lightweight,http://ufcstats.com/fight-details/efc64d8aae5628c9,3,5:00
"December 17, 2022",Welterweight,http://ufcstats.com/fight-details/8f00da6ea8186ce2,3,5:00
"December 17, 2022",Flyweight,http://ufcstats.com/fight-details/f87a7812733f7e8f,3,5:00
"December 17, 2022",Bantamweight,http://ufcstats.com/fight-details/ccb7e2851319345d,3,5:00
"December 10, 2022",Light Heavyweight,http://ufcstats.com/fight-details/3c3a9c1ec0604fc2,5,5:00
"December 10, 2022",Lightweight,http://ufcstats.com/fight-details/144cd3f62591a5fb,3,5:00
"December 10, 2022",Catch Weight,http://ufcstats.com/fight-details/11f65de5348e4bc4,3,2:29
"December 10, 2022",Middleweight,http://ufcstats.com/fight-details/ecab8b8b36727b8d,3,2:43
"December 10, 2022",Featherweight,http://ufcstats.com/fight-details/4a17876e99f6baf3,2,3:10
"December 10, 2022",Bantamweight,http://ufcstats.com/fight-details/fd7421f421e802bd,1,2:44
"December 10, 2022",Heavyweight,http://ufcstats.com/fight-details/1779cc4ae925df01,1,0:23
"December 10, 2022",Middleweight,http://ufcstats.com/fight-details/4e9d76ed54f1f352,2,4:41
"December 10, 2022",Middleweight,http://ufcstats.com/fight-details/a346180c8b109469,2,2:49
"December 10, 2022",Featherweight,http://ufcstats.com/fight-details/a1a5d06b0e7ada62,2,4:30
"December 10, 2022",Featherweight,http://ufcstats.com/fight-details/2d9d966e0e8df232,3,3:41
"December 10, 2022",Bantamweight,http://ufcstats.com/fight-details/5bc31abb5842942a,3,4:13
"December 03, 2022",Welterweight,http://ufcstats.com/fight-details/a419e6df765aa755,4,5:00
"December 03, 2022",Welterweight,http://ufcstats.com/fight-details/f17813d03fcd8e7a,2,3:20
"December 03, 2022",Flyweight,http://ufcstats.com/fight-details/5a8f7afc5ea69537,2,1:44
"December 03, 2022",Heavyweight,http://ufcstats.com/fight-details/972e17c1b98fca06,1,0:54
"December 03, 2022",Middleweight,http://ufcstats.com/fight-details/a71764d5da04e3bc,2,4:06
"December 03, 2022",Middleweight,http://ufcstats.com/fight-details/ca0f0a35a1fcb453,2,2:45
"December 03, 2022",Welterweight,http://ufcstats.com/fight-details/7fbf09533c59e43f,3,3:26
"December 03, 2022",Women's Strawweight,http://ufcstats.com/fight-details/0c9faf26efe2cdcc,3,5:00
"December 03, 2022",Lightweight,http://ufcstats.com/fight-details/7bd6969c4ed979f9,3,5:00
"December 03, 2022",Lightweight,http://ufcstats.com/fight-details/92c1d9a6d313cb0c,3,5:00
"December 03, 2022",Featherweight,http://ufcstats.com/fight-details/be977e524ef56aa4,3,5:00
"December 03, 2022",Lightweight,http://ufcstats.com/fight-details/30abc50a2e71c576,3,5:00
"December 03, 2022",Featherweight,http://ufcstats.com/fight-details/1114cd1515cf3b8f,2,1:14
"December 03, 2022",Women's Strawweight,http://ufcstats.com/fight-details/2cec230248d7eb97,2,4:06
"November 19, 2022",Light Heavyweight,http://ufcstats.com/fight-details/c33257dd0605c7de,2,1:02
"November 19, 2022",Heavyweight,http://ufcstats.com/fight-details/110f539523a4b571,3,5:00
"November 19, 2022",Welterweight,http://ufcstats.com/fight-details/c317f85a8266313e,3,1:03
"November 19, 2022",Welterweight,http://ufcstats.com/fight-details/d0c01840c72429c6,1,3:24
"November 19, 2022",Flyweight,http://ufcstats.com/fight-details/b4cfb34e8224fd77,3,5:00
"November 19, 2022",Women's Flyweight,http://ufcstats.com/fight-details/144443d4dbf43990,3,5:00
"November 19, 2022",Bantamweight,http://ufcstats.com/fight-details/594435375d641f63,3,5:00
"November 19, 2022",Bantamweight,http://ufcstats.com/fight-details/0f2983fe7753403f,3,5:00
"November 19, 2022",Women's Strawweight,http://ufcstats.com/fight-details/bd064deb3494b41a,3,5:00
"November 19, 2022",Bantamweight,http://ufcstats.com/fight-details/a3696c847ef6c7f9,3,5:00
"November 19, 2022",Women's Flyweight,http://ufcstats.com/fight-details/33719a2d9c69ed17,3,1:27
"November 12, 2022",Middleweight,http://ufcstats.com/fight-details/04f32bb0c0d3a8cc,5,2:01
"November 12, 2022",Women's Strawweight,http://ufcstats.com/fight-details/85b5d59f8eea976a,2,1:05
"November 12, 2022",Lightweight,http://ufcstats.com/fight-details/4bf3010fdeea9d93,3,2:00
"November 12, 2022",Bantamweight,http://ufcstats.com/fight-details/09afa6ce4747a1a2,1,2:01
"November 12, 2022",Lightweight,http://ufcstats.com/fight-details/77c78d0a71b10692,2,4:06
"November 12, 2022",Lightweight,http://ufcstats.com/fight-details/1f922cfe6178e830,1,3:20
"November 12, 2022",Light Heavyweight,http://ufcstats.com/fight-details/6f22afbc5f8e0bd3,1,1:20
"November 12, 2022",Women's Flyweight,http://ufcstats.com/fight-details/93da91272d4a7ce3,1,3:37
"November 12, 2022",Middleweight,http://ufcstats.com/fight-details/65ce9335b93d9c57,3,5:00
"November 12, 2022",Lightweight,http://ufcstats.com/fight-details/40707ddc9fdea500,1,2:30
"November 12, 2022",Women's Strawweight,http://ufcstats.com/fight-details/ff2e4b411f695017,3,5:00
"November 12, 2022",Featherweight,http://ufcstats.com/fight-details/7f93b2f38497caec,1,4:51
"November 12, 2022",Bantamweight,http://ufcstats.com/fight-details/bee95769a221af9a,3,5:00
"November 12, 2022",Light Heavyweight,http://ufcstats.com/fight-details/db026ff6eee4d174,1,3:44
"November 05, 2022",Women's Strawweight,http://ufcstats.com/fight-details/abfc03893551ae73,3,0:54
"November 05, 2022",Welterweight,http://ufcstats.com/fight-details/b279559f15ecf29b,3,3:33
"November 05, 2022",Featherweight,http://ufcstats.com/fight-details/2664805fde34fb1b,1,1:07
"November 05, 2022",Flyweight,http://ufcstats.com/fight-details/3adecfc4727a8d73,1,2:11
"November 05, 2022",Lightweight,http://ufcstats.com/fight-details/1535fb6549fa8bab,3,2:05
"November 05, 2022",Women's Flyweight,http://ufcstats.com/fight-details/71afa8354da2491e,3,5:00
"November 05, 2022",Bantamweight,http://ufcstats.com/fight-details/2ab395e21080b10a,1,4:54
"November 05, 2022",Women's Strawweight,http://ufcstats.com/fight-details/5475f5b6bad40989,1,0:47
"November 05, 2022",Bantamweight,http://ufcstats.com/fight-details/31cb98ce37fd87dd,3,5:00
"November 05, 2022",Flyweight,http://ufcstats.com/fight-details/cfca30d3ef3c86b9,2,2:39
"November 05, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/b87ac039e3b13940,1,3:06
"October 29, 2022",Featherweight,http://ufcstats.com/fight-details/a554a72bb0377213,2,0:08
"October 29, 2022",Welterweight,http://ufcstats.com/fight-details/bf59d9f8bd9536f3,3,5:00
"October 29, 2022",Heavyweight,http://ufcstats.com/fight-details/5b6bdaf89e493674,3,5:00
"October 29, 2022",Middleweight,http://ufcstats.com/fight-details/6a7db3750822d7be,2,0:49
"October 29, 2022",Light Heavyweight,http://ufcstats.com/fight-details/98b7dd0ddc52cffb,3,5:00
"October 29, 2022",Middleweight,http://ufcstats.com/fight-details/f32d918ee06cb83b,1,4:09
"October 29, 2022",Heavyweight,http://ufcstats.com/fight-details/5dcba156bd13e0c3,1,1:50
"October 29, 2022",Middleweight,http://ufcstats.com/fight-details/d6d141afdd31c3f1,2,3:04
"October 29, 2022",Featherweight,http://ufcstats.com/fight-details/86dff1593d8b9a1f,1,1:32
"October 29, 2022",Flyweight,http://ufcstats.com/fight-details/44abbf6b947be6de,3,5:00
"October 29, 2022",Bantamweight,http://ufcstats.com/fight-details/fdb9d29cf0edc16a,1,4:07
"October 22, 2022",Lightweight,http://ufcstats.com/fight-details/523815acf1bb2420,2,3:16
"October 22, 2022",Bantamweight,http://ufcstats.com/fight-details/1f0d4572e0facbea,2,3:44
"October 22, 2022",Bantamweight,http://ufcstats.com/fight-details/5c3c4bcc6c746ca0,3,5:00
"October 22, 2022",Lightweight,http://ufcstats.com/fight-details/69f39e5d959311b1,3,5:00
"October 22, 2022",Women's Flyweight,http://ufcstats.com/fight-details/25f3e4fa781c1c8a,3,5:00
"October 22, 2022",Welterweight,http://ufcstats.com/fight-details/d325a1483d78ae75,2,4:47
"October 22, 2022",Middleweight,http://ufcstats.com/fight-details/2d36e2c10ee349fe,3,5:00
"October 22, 2022",Light Heavyweight,http://ufcstats.com/fight-details/f4d8266a42a41dff,3,5:00
"October 22, 2022",Welterweight,http://ufcstats.com/fight-details/cea6760d7bfbe19b,3,5:00
"October 22, 2022",Middleweight,http://ufcstats.com/fight-details/1b204fc28bb023e6,3,5:00
"October 22, 2022",Flyweight,http://ufcstats.com/fight-details/1e8c33b1917fe1b7,3,4:26
"October 22, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/4011cdf1f182804c,3,5:00
"October 15, 2022",Women's Flyweight,http://ufcstats.com/fight-details/904cf687d22bb486,5,5:00
"October 15, 2022",Bantamweight,http://ufcstats.com/fight-details/1af23e7aa71a1d17,2,4:19
"October 15, 2022",Middleweight,http://ufcstats.com/fight-details/759c55755d70f7ba,2,3:12
"October 15, 2022",Bantamweight,http://ufcstats.com/fight-details/96d4fe315722d1c1,3,5:00
"October 15, 2022",Light Heavyweight,http://ufcstats.com/fight-details/59695aae245cca73,1,1:28
"October 15, 2022",Bantamweight,http://ufcstats.com/fight-details/8252a314c778b8e6,3,5:00
"October 15, 2022",Middleweight,http://ufcstats.com/fight-details/860050f211b44d10,3,5:00
"October 15, 2022",Featherweight,http://ufcstats.com/fight-details/b4bbc1b7efa770f5,1,2:02
"October 15, 2022",Women's Strawweight,http://ufcstats.com/fight-details/60bd4d2878c85f70,3,5:00
"October 15, 2022",Flyweight,http://ufcstats.com/fight-details/fac560495e61d34c,2,4:19
"October 15, 2022",Welterweight,http://ufcstats.com/fight-details/84b04e8d6b251c54,1,1:33
"October 01, 2022",Women's Strawweight,http://ufcstats.com/fight-details/d33814971932422a,5,5:00
"October 01, 2022",Welterweight,http://ufcstats.com/fight-details/7d0d2cecab358ba1,3,5:00
"October 01, 2022",Bantamweight,http://ufcstats.com/fight-details/a73e33dfce8fcfd8,3,5:00
"October 01, 2022",Featherweight,http://ufcstats.com/fight-details/1aedd959f1523a27,1,0:30
"October 01, 2022",Lightweight,http://ufcstats.com/fight-details/330506571d2778b1,3,5:00
"October 01, 2022",Catch Weight,http://ufcstats.com/fight-details/63f6af6d5f7b82ad,2,4:28
"October 01, 2022",Heavyweight,http://ufcstats.com/fight-details/de93fda66d203c26,3,5:00
"October 01, 2022",Lightweight,http://ufcstats.com/fight-details/ecc56a86a1eead9d,2,3:08
"October 01, 2022",Middleweight,http://ufcstats.com/fight-details/8c9ff13791378784,1,4:17
"October 01, 2022",Catch Weight,http://ufcstats.com/fight-details/ad59e2de1ab5c8d2,1,4:15
"October 01, 2022",Bantamweight,http://ufcstats.com/fight-details/6c79db79da9ae874,1,1:04
"September 17, 2022",Bantamweight,http://ufcstats.com/fight-details/df370b97ea49e6b4,4,5:00
"September 17, 2022",Middleweight,http://ufcstats.com/fight-details/bd06f1c2d7e6c4a0,2,1:27
"September 17, 2022",Featherweight,http://ufcstats.com/fight-details/adb78db5ba8ccc0f,3,5:00
"September 17, 2022",Middleweight,http://ufcstats.com/fight-details/160c17b8fcb0e2a1,1,3:55
"September 17, 2022",Heavyweight,http://ufcstats.com/fight-details/3cbd3565dd631cc4,3,5:00
"September 17, 2022",Middleweight,http://ufcstats.com/fight-details/ce5ebaf8caf8c4a7,3,1:53
"September 17, 2022",Featherweight,http://ufcstats.com/fight-details/f521ecde1e96a1bd,1,1:09
"September 17, 2022",Welterweight,http://ufcstats.com/fight-details/46b9acec12a35d37,3,5:00
"September 17, 2022",Women's Strawweight,http://ufcstats.com/fight-details/ec0740be19b2ef90,3,5:00
"September 17, 2022",Lightweight,http://ufcstats.com/fight-details/35d06627d91b840d,3,5:00
"September 17, 2022",Women's Flyweight,http://ufcstats.com/fight-details/d9f5d05b07bae09e,2,2:19
"September 17, 2022",Bantamweight,http://ufcstats.com/fight-details/be73f75b52b06f14,3,5:00
"September 17, 2022",Lightweight,http://ufcstats.com/fight-details/8a044e5400b4318f,1,3:49
"September 10, 2022",Welterweight,http://ufcstats.com/fight-details/7e8fd03e070d0c25,4,2:52
"September 10, 2022",Catch Weight,http://ufcstats.com/fight-details/0111e6a64b5184c6,1,2:13
"September 10, 2022",Catch Weight,http://ufcstats.com/fight-details/d3e23d7d207d3ccf,3,5:00
"September 10, 2022",Catch Weight,http://ufcstats.com/fight-details/989b8d362742f40b,3,2:21
"September 10, 2022",Light Heavyweight,http://ufcstats.com/fight-details/d869eaea38426f06,1,4:37
"September 10, 2022",Featherweight,http://ufcstats.com/fight-details/0e6d624086f7952e,3,5:00
"September 10, 2022",Catch Weight,http://ufcstats.com/fight-details/301f230c90c4bd7d,1,4:27
"September 10, 2022",Middleweight,http://ufcstats.com/fight-details/77acb96700e89c92,2,4:52
"September 10, 2022",Heavyweight,http://ufcstats.com/fight-details/bf334cb4e63f3430,2,2:24
"September 10, 2022",Women's Featherweight,http://ufcstats.com/fight-details/db3e26d02d790c97,3,5:00
"September 10, 2022",Bantamweight,http://ufcstats.com/fight-details/6010f681e54ba2cd,3,5:00
"September 10, 2022",Women's Strawweight,http://ufcstats.com/fight-details/a5cf273faa3982b7,3,5:00
"September 10, 2022",Welterweight,http://ufcstats.com/fight-details/86d57e8ef2191316,3,5:00
"September 03, 2022",Heavyweight,http://ufcstats.com/fight-details/810c9da07970c4a6,3,4:23
"September 03, 2022",Middleweight,http://ufcstats.com/fight-details/b8ca1acdf3dc2f58,3,5:00
"September 03, 2022",Middleweight,http://ufcstats.com/fight-details/20f316f96c9e4458,3,5:00
"September 03, 2022",Middleweight,http://ufcstats.com/fight-details/1a191251620a84ca,3,1:09
"September 03, 2022",Featherweight,http://ufcstats.com/fight-details/398db40015b3c81c,3,5:00
"September 03, 2022",Featherweight,http://ufcstats.com/fight-details/acc9a109b00a99e1,3,5:00
"September 03, 2022",Middleweight,http://ufcstats.com/fight-details/cf9035f2fc2e232f,1,0:19
"September 03, 2022",Lightweight,http://ufcstats.com/fight-details/7bced112f3229b1b,3,5:00
"September 03, 2022",Lightweight,http://ufcstats.com/fight-details/fd47032108b85cf0,3,5:00
"September 03, 2022",Lightweight,http://ufcstats.com/fight-details/3e2f00991f511607,2,0:16
"September 03, 2022",Bantamweight,http://ufcstats.com/fight-details/ca7fd237c16cec84,1,3:15
"September 03, 2022",Women's Featherweight,http://ufcstats.com/fight-details/ce62a50e97d497f9,2,4:54
"August 20, 2022",Welterweight,http://ufcstats.com/fight-details/f70c817388602681,5,4:04
"August 20, 2022",Middleweight,http://ufcstats.com/fight-details/2de6652160cc7b9f,3,5:00
"August 20, 2022",Bantamweight,http://ufcstats.com/fight-details/2ac3ce1f62b3c4b9,3,5:00
"August 20, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/2cd9e3796be57a79,2,4:04
"August 20, 2022",Light Heavyweight,http://ufcstats.com/fight-details/5abcf9f282983acc,1,1:05
"August 20, 2022",Heavyweight,http://ufcstats.com/fight-details/e0b98f3cf4a7cc3b,3,5:00
"August 20, 2022",Lightweight,http://ufcstats.com/fight-details/0cf7a4593fd44e59,3,5:00
"August 20, 2022",Featherweight,http://ufcstats.com/fight-details/2ac9b3ccb43422d8,3,5:00
"August 20, 2022",Welterweight,http://ufcstats.com/fight-details/4dac5258f22be059,3,5:00
"August 20, 2022",Flyweight,http://ufcstats.com/fight-details/6b9f82291930bfec,1,4:34
"August 20, 2022",Bantamweight,http://ufcstats.com/fight-details/d497d74a0df9e35e,3,5:00
"August 20, 2022",Flyweight,http://ufcstats.com/fight-details/06d6cde7479711ee,1,3:39
"August 13, 2022",Bantamweight,http://ufcstats.com/fight-details/11cc331fa40ede63,4,2:17
"August 13, 2022",Featherweight,http://ufcstats.com/fight-details/efd7efba85092c6f,3,5:00
"August 13, 2022",Women's Strawweight,http://ufcstats.com/fight-details/833d67f423315d18,3,5:00
"August 13, 2022",Light Heavyweight,http://ufcstats.com/fight-details/d19e010f071a4b45,3,1:18
"August 13, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/abd50fad1e7b030b,1,1:05
"August 13, 2022",Middleweight,http://ufcstats.com/fight-details/38b6ef176439c39b,3,1:39
"August 13, 2022",Catch Weight,http://ufcstats.com/fight-details/5f31f3e32669f5b9,3,5:00
"August 13, 2022",Heavyweight,http://ufcstats.com/fight-details/b96c8fef6c9f92db,3,5:00
"August 13, 2022",Women's Flyweight,http://ufcstats.com/fight-details/8986373b4a6e90b6,3,5:00
"August 13, 2022",Lightweight,http://ufcstats.com/fight-details/f858f91453555291,1,3:33
"August 13, 2022",Flyweight,http://ufcstats.com/fight-details/0823f97be9c3a62e,1,2:59
"August 13, 2022",Catch Weight,http://ufcstats.com/fight-details/7f9a331bc3100afd,1,2:09
"August 13, 2022",Bantamweight,http://ufcstats.com/fight-details/e05a18b6ce22fa1f,3,5:00
"August 06, 2022",Light Heavyweight,http://ufcstats.com/fight-details/a8bc6e005077bb0b,4,2:31
"August 06, 2022",Welterweight,http://ufcstats.com/fight-details/a6b328733d610e2b,3,2:01
"August 06, 2022",Heavyweight,http://ufcstats.com/fight-details/36f38c2534ef646b,2,0:36
"August 06, 2022",Women's Flyweight,http://ufcstats.com/fight-details/2b11aa4b90b1dd41,3,3:57
"August 06, 2022",Heavyweight,http://ufcstats.com/fight-details/044d210d7b1eb519,2,3:42
"August 06, 2022",Lightweight,http://ufcstats.com/fight-details/b530bb13aac1e48b,1,2:17
"August 06, 2022",Middleweight,http://ufcstats.com/fight-details/eda397c27787afa4,1,1:56
"August 06, 2022",Welterweight,http://ufcstats.com/fight-details/4adef20ce69217be,1,0:44
"August 06, 2022",Women's Strawweight,http://ufcstats.com/fight-details/b5274277ef6707c9,2,1:03
"August 06, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/a274ed04c36d40d4,1,1:17
"July 30, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/72c3e5eacde4f0e5,5,5:00
"July 30, 2022",Flyweight,http://ufcstats.com/fight-details/5a1ce88ec1f75160,3,4:34
"July 30, 2022",Heavyweight,http://ufcstats.com/fight-details/52f87252af59e23b,1,0:55
"July 30, 2022",Flyweight,http://ufcstats.com/fight-details/96b62bd56b252bab,1,1:31
"July 30, 2022",Light Heavyweight,http://ufcstats.com/fight-details/058c2724dec1add1,2,3:09
"July 30, 2022",Welterweight,http://ufcstats.com/fight-details/579b5770129b328a,3,5:00
"July 30, 2022",Lightweight,http://ufcstats.com/fight-details/81a18de517a3336a,3,1:30
"July 30, 2022",Heavyweight,http://ufcstats.com/fight-details/5a2b86570110191b,3,5:00
"July 30, 2022",Lightweight,http://ufcstats.com/fight-details/189b9af881b96de6,3,5:00
"July 30, 2022",Welterweight,http://ufcstats.com/fight-details/e492dc60d8e44866,3,1:09
"July 30, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/0366e183296fea07,3,5:00
"July 30, 2022",Light Heavyweight,http://ufcstats.com/fight-details/1ed550f094ca7745,2,3:33
"July 30, 2022",Welterweight,http://ufcstats.com/fight-details/66f7bb31d24b3b36,3,5:00
"July 23, 2022",Heavyweight,http://ufcstats.com/fight-details/d0fb381cacbb0446,1,0:15
"July 23, 2022",Middleweight,http://ufcstats.com/fight-details/925a36a4af600291,3,5:00
"July 23, 2022",Lightweight,http://ufcstats.com/fight-details/8e02bdaac8ed50e5,2,2:46
"July 23, 2022",Light Heavyweight,http://ufcstats.com/fight-details/1ff520024da5b3b2,1,1:07
"July 23, 2022",Women's Flyweight,http://ufcstats.com/fight-details/a57969d4ba7d4a79,1,3:52
"July 23, 2022",Light Heavyweight,http://ufcstats.com/fight-details/47b1cd4e3e2595f8,3,5:00
"July 23, 2022",Lightweight,http://ufcstats.com/fight-details/b0d06858fb725654,3,5:00
"July 23, 2022",Lightweight,http://ufcstats.com/fight-details/dd6dbe644f599795,3,5:00
"July 23, 2022",Featherweight,http://ufcstats.com/fight-details/f6fd50bf69bb59e6,3,5:00
"July 23, 2022",Featherweight,http://ufcstats.com/fight-details/3d35f25d9792a69a,2,4:10
"July 23, 2022",Flyweight,http://ufcstats.com/fight-details/2dbf9d8d6915711e,3,5:00
"July 23, 2022",Lightweight,http://ufcstats.com/fight-details/a1029686c3f1bead,3,5:00
"July 23, 2022",Women's Flyweight,http://ufcstats.com/fight-details/e600b78e5a652dc0,3,5:00
"July 23, 2022",Welterweight,http://ufcstats.com/fight-details/1c84dafe38694c05,3,5:00
"July 16, 2022",Featherweight,http://ufcstats.com/fight-details/7503d5c892f238fb,1,4:11
"July 16, 2022",Women's Strawweight,http://ufcstats.com/fight-details/e57bfadb506e4f51,2,1:48
"July 16, 2022",Welterweight,http://ufcstats.com/fight-details/dd456668731bd52a,2,4:38
"July 16, 2022",Flyweight,http://ufcstats.com/fight-details/8e4024cb49c963f2,2,4:24
"July 16, 2022",Featherweight,http://ufcstats.com/fight-details/d439374c1fc95581,3,5:00
"July 16, 2022",Women's Flyweight,http://ufcstats.com/fight-details/4965d8eab468b839,3,5:00
"July 16, 2022",Middleweight,http://ufcstats.com/fight-details/ebefe958473b3843,2,0:28
"July 16, 2022",Bantamweight,http://ufcstats.com/fight-details/74b8a36293758342,2,3:28
"July 16, 2022",Featherweight,http://ufcstats.com/fight-details/4dd2bcd2b025204e,2,1:50
"July 16, 2022",Light Heavyweight,http://ufcstats.com/fight-details/a5d2f0fed3ce2899,1,3:13
"July 16, 2022",Middleweight,http://ufcstats.com/fight-details/9f3326195672c2b9,3,5:00
"July 16, 2022",Women's Strawweight,http://ufcstats.com/fight-details/b1af3bd0f8266a90,3,5:00
"July 09, 2022",Lightweight,http://ufcstats.com/fight-details/be69cbf1f1671c8e,5,0:18
"July 09, 2022",Middleweight,http://ufcstats.com/fight-details/6c60e58f8e9e7a4c,3,5:00
"July 09, 2022",Bantamweight,http://ufcstats.com/fight-details/bba6cc8760da34ab,3,5:00
"July 09, 2022",Heavyweight,http://ufcstats.com/fight-details/cd63b4144a45b611,3,3:10
"July 09, 2022",Bantamweight,http://ufcstats.com/fight-details/c58b3223b5caa18a,3,5:00
"July 09, 2022",Lightweight,http://ufcstats.com/fight-details/a103b30f6898de7e,3,5:00
"July 09, 2022",Middleweight,http://ufcstats.com/fight-details/04e1ff7aeda2a018,1,3:50
"July 09, 2022",Women's Flyweight,http://ufcstats.com/fight-details/81cbb709dedc914d,3,5:00
"July 09, 2022",Featherweight,http://ufcstats.com/fight-details/a652918360fe9a72,2,3:13
"July 09, 2022",Light Heavyweight,http://ufcstats.com/fight-details/478bc7d1288e043e,3,2:19
"July 09, 2022",Bantamweight,http://ufcstats.com/fight-details/fb3f5a65da9f2ac7,3,5:00
"July 02, 2022",Middleweight,http://ufcstats.com/fight-details/a7eaf7b101166d3e,5,5:00
"July 02, 2022",Featherweight,http://ufcstats.com/fight-details/4047e98132306cd5,5,5:00
"July 02, 2022",Middleweight,http://ufcstats.com/fight-details/0308bcdd00cc72e2,1,2:36
"July 02, 2022",Welterweight,http://ufcstats.com/fight-details/12a33d16e1d4e2d9,2,4:47
"July 02, 2022",Bantamweight,http://ufcstats.com/fight-details/39dccca8e8083072,2,3:09
"July 02, 2022",Lightweight,http://ufcstats.com/fight-details/98411542ca0e847d,1,0:45
"July 02, 2022",Welterweight,http://ufcstats.com/fight-details/459bc7c0b47719c3,2,1:32
"July 02, 2022",Welterweight,http://ufcstats.com/fight-details/4d8d1701c43c5fea,3,5:00
"July 02, 2022",Middleweight,http://ufcstats.com/fight-details/57775c8af89007c7,3,5:00
"July 02, 2022",Middleweight,http://ufcstats.com/fight-details/99ac96bb67e5c5e4,3,5:00
"July 02, 2022",Women's Flyweight,http://ufcstats.com/fight-details/1c85003f6ec59c9d,3,5:00
"July 02, 2022",Women's Bantamweight,http://ufcstats.com/fight-details/0e2c7ec02a095813,1,0:42
"June 25, 2022",Lightweight,http://ufcstats.com/fight-details/1f5f59924b59408b,5,5:00
"June 25, 2022",Welterweight,http://ufcstats.com/fight-details/3c98739eb42f96bf,2,4:58
"June 25, 2022",Heavyweight,http://ufcstats.com/fight-details/c57c8e22a3e8dde2,2,3:04
"June 25, 2022",Lightweight,http://ufcstats.com/fight-details/029a12d36a4687e1,1,3:05
"June 25, 2022",Bantamweight,http://ufcstats.com/fight-details/28bd070f7ab0a0b9,3,5:00
"June 25, 2022",Middleweight,http://ufcstats.com/fight-details/3f38100fd8dae286,3,5:00
"June 25, 2022",Light Heavyweight,http://ufcstats.com/fight-details/28be3fbe5c377380,1,1:15
"June 25, 2022",Featherweight,http://ufcstats.com/fight-details/21f79cd40513d075,3,5:00
"June 25, 2022",Bantamweight,http://ufcstats.com/fight-details/a457331c27bce6d5,3,5:00
"June 25, 2022",Flyweight,http://ufcstats.com/fight-details/8cc43d79b61efc25,1,1:08
"June 25, 2022",Bantamweight,http://ufcstats.com/fight-details/24a9fc95a3112f51,1,2:27
"June 25, 2022",Women's Strawweight,http://ufcstats.com/fight-details/2c73bf152247f25a,3,5:00
"June 18, 2022",Featherweight,http://ufcstats.com/fight-details/6e559181bfbc77e1,5,5:00
"June 18, 2022",Welterweight,http://ufcstats.com/fight-details/1bc662949337a8c4,2,1:28
"June 18, 2022",Middleweight,http://ufcstats.com/fight-details/11e83902f5b8ff63,2,5:00
"June 18, 2022",Lightweight,http://ufcstats.com/fight-details/4e6218b6b892b017,3,5:00
"June 18, 2022",Middleweight,http://ufcstats.com/fight-details/5095f6290670009d,1,3:18
"June 18, 2022",Bantamweight,http://ufcstats.com/fight-details/20cefe64f4b28be8,1,3:49
